ordernumber,orderdate,city,state,territory,postalcode,productcode,productline,quantityordered,priceeach,msrp,sales,sales_pred_rf,ano,mes,dia_semana,error_prediccion,porcentaje_error_prediccion
10233,2004-03-29,Newark,NJ,No asignado,94019,S700_1138,Ships,36,70.67,66,2544.12,2556.84,2004,3,Monday,12.72,0.0
10248,2004-05-07,NYC,NY,No asignado,10022,S700_1138,Ships,36,71.34,66,2568.24,2569.81,2004,5,Friday,1.57,0.0
10261,2004-06-17,Montreal,Quebec,No asignado,H1J 1C3,S700_1138,Ships,34,62.0,66,2108.0,2094.99,2004,6,Thursday,-13.01,-0.01
10273,2004-07-21,Bruxelles,No asignado,EMEA,B-1180,S700_1138,Ships,21,65.34,66,1372.14,1364.58,2004,7,Wednesday,-7.56,-0.01
10283,2004-08-20,Tsawassen,BC,No asignado,T2F 8M4,S700_1138,Ships,45,78.67,66,3540.15,3542.42,2004,8,Friday,2.27,0.0
10295,2004-09-10,Boston,MA,No asignado,51003,S700_1138,Ships,26,75.34,66,1958.84,1959.96,2004,9,Friday,1.12,0.0
10306,2004-10-14,Manchester,Isle of Wight,EMEA,EC2 5NT,S700_1138,Ships,50,54.0,66,2700.0,2748.42,2004,10,Thursday,48.42,0.02
10315,2004-10-29,Nantes,No asignado,EMEA,44000,S700_1138,Ships,41,62.0,66,2542.0,2557.8,2004,10,Friday,15.8,0.01
10326,2004-11-09,Lule,No asignado,EMEA,S-958 22,S700_1138,Ships,39,60.0,66,2340.0,2344.91,2004,11,Tuesday,4.91,0.0
10339,2004-11-23,Minato-ku,Tokyo,Japan,106-0032,S700_1138,Ships,22,100.0,66,2816.44,3183.8,2004,11,Tuesday,367.36,0.13
10350,2004-12-02,Madrid,No asignado,EMEA,28034,S700_1138,Ships,46,76.67,66,3526.82,3500.83,2004,12,Thursday,-25.99,-0.01
10373,2005-01-31,Oulu,No asignado,EMEA,90110,S700_1138,Ships,44,100.0,66,4627.92,7113.98,2005,1,Monday,2486.06,0.54
10385,2005-02-28,San Rafael,CA,No asignado,97562,S700_1138,Ships,25,77.34,66,1933.5,1931.3,2005,2,Monday,-2.2,-0.0
10396,2005-03-23,San Rafael,CA,No asignado,97562,S700_1138,Ships,39,66.67,66,2600.13,2582.17,2005,3,Wednesday,-17.96,-0.01
10414,2005-05-06,Boston,MA,No asignado,51003,S700_1138,Ships,37,71.34,66,2639.58,2618.3,2005,5,Friday,-21.28,-0.01
10106,2003-02-17,Bergamo,No asignado,EMEA,24100,S700_1691,Planes,31,100.0,91,3312.97,3278.34,2003,2,Monday,-34.63,-0.01
10120,2003-04-29,Melbourne,Victoria,APAC,3004,S700_1691,Planes,47,82.21,91,3863.87,3895.78,2003,4,Tuesday,31.91,0.01
10133,2003-06-27,Madrid,No asignado,EMEA,28034,S700_1691,Planes,24,77.64,91,1863.36,1875.59,2003,6,Friday,12.23,0.01
10143,2003-08-10,New Bedford,MA,No asignado,50553,S700_1691,Planes,36,100.0,91,3945.96,4064.05,2003,8,Sunday,118.09,0.03
10156,2003-10-08,Madrid,No asignado,EMEA,28034,S700_1691,Planes,48,100.0,91,4954.08,5480.82,2003,10,Wednesday,526.74,0.11
10168,2003-10-28,Burlingame,CA,No asignado,94217,S700_1691,Planes,28,98.65,91,2762.2,2748.06,2003,10,Tuesday,-14.14,-0.01
10199,2003-12-01,Burbank,CA,No asignado,94019,S700_1691,Planes,48,83.12,91,3989.76,3942.17,2003,12,Monday,-47.59,-0.01
10210,2004-01-12,Osaka,Osaka,Japan,530-0003,S700_1691,Planes,21,78.55,91,1649.55,1624.04,2004,1,Monday,-25.51,-0.02
10223,2004-02-20,Melbourne,Victoria,APAC,3004,S700_1691,Planes,25,100.0,91,2534.75,2727.35,2004,2,Friday,192.6,0.08
10235,2004-04-02,Tsawassen,BC,No asignado,T2F 8M4,S700_1691,Planes,25,100.0,91,2580.25,2741.81,2004,4,Friday,161.56,0.06
10250,2004-05-11,San Jose,CA,No asignado,94217,S700_1691,Planes,31,91.34,91,2831.54,2846.32,2004,5,Tuesday,14.78,0.01
10262,2004-06-24,Madrid,No asignado,EMEA,28034,S700_1691,Planes,40,84.03,91,3361.2,3358.42,2004,6,Thursday,-2.78,-0.0
10275,2004-07-23,Nantes,No asignado,EMEA,44000,S700_1691,Planes,32,89.51,91,2864.32,2874.23,2004,7,Friday,9.91,0.0
10284,2004-08-21,Oslo,No asignado,EMEA,N 0106,S700_1691,Planes,24,83.12,91,1994.88,2031.54,2004,8,Saturday,36.66,0.02
10296,2004-09-15,Munich,No asignado,EMEA,80686,S700_1691,Planes,42,100.0,91,4296.6,4708.2,2004,9,Wednesday,411.6,0.1
10308,2004-10-15,White Plains,NY,No asignado,24067,S700_1691,Planes,21,100.0,91,2224.95,2278.05,2004,10,Friday,53.1,0.02
10316,2004-11-01,Cowes,Isle of Wight,EMEA,PO31 7PJ,S700_1691,Planes,34,82.21,91,2795.14,2804.34,2004,11,Monday,9.2,0.0
10328,2004-11-12,Bergamo,No asignado,EMEA,24100,S700_1691,Planes,27,100.0,91,2762.1,2896.33,2004,11,Friday,134.23,0.05
10340,2004-11-24,Barcelona,No asignado,EMEA,8022,S700_1691,Planes,30,88.6,91,2658.0,2643.06,2004,11,Wednesday,-14.94,-0.01
10353,2004-12-04,Glendale,CT,No asignado,97561,S700_1691,Planes,39,100.0,91,5043.87,4460.13,2004,12,Saturday,-583.74,-0.12
10361,2004-12-17,Chatswood,NSW,APAC,2067,S700_1691,Planes,20,60.54,91,1210.8,1240.29,2004,12,Friday,29.49,0.02
10375,2005-02-03,Nantes,No asignado,EMEA,44000,S700_1691,Planes,37,81.87,91,3029.19,3025.95,2005,2,Thursday,-3.24,-0.0
10388,2005-03-03,New Bedford,MA,No asignado,50553,S700_1691,Planes,46,100.0,91,10066.6,5461.9,2005,3,Thursday,-4604.7,-0.46
10398,2005-03-30,Reims,No asignado,EMEA,51100,S700_1691,Planes,47,87.69,91,4121.43,4118.53,2005,3,Wednesday,-2.9,-0.0
10401,2005-04-03,Newark,NJ,No asignado,94019,S700_1691,Planes,11,100.0,91,1135.31,1563.91,2005,4,Sunday,428.6,0.38
10416,2005-05-10,Reggio Emilia,No asignado,EMEA,42100,S700_1691,Planes,23,91.34,91,2100.82,2088.06,2005,5,Tuesday,-12.76,-0.01
10105,2003-02-11,Kobenhavn,No asignado,EMEA,1734,S700_1938,Ships,29,70.15,86,2034.35,2058.65,2003,2,Tuesday,24.3,0.01
10117,2003-04-16,Singapore,No asignado,Japan,79903,S700_1938,Ships,38,79.68,86,3027.84,3027.48,2003,4,Wednesday,-0.36,-0.0
10128,2003-06-06,Madrid,No asignado,EMEA,28034,S700_1938,Ships,32,97.0,86,3104.0,3086.36,2003,6,Friday,-17.64,-0.01
10142,2003-08-08,San Rafael,CA,No asignado,97562,S700_1938,Ships,43,84.01,86,3612.43,3604.11,2003,8,Friday,-8.32,-0.0
10153,2003-09-28,Madrid,No asignado,EMEA,28034,S700_1938,Ships,31,87.48,86,2711.88,2715.02,2003,9,Sunday,3.14,0.0
10166,2003-10-21,New Bedford,MA,No asignado,50553,S700_1938,Ships,29,100.0,86,3013.97,3020.81,2003,10,Tuesday,6.84,0.0
10177,2003-11-07,Madrid,No asignado,EMEA,28023,S700_1938,Ships,31,88.34,86,2738.54,2734.83,2003,11,Friday,-3.71,-0.0
10185,2003-11-14,New Bedford,MA,No asignado,50553,S700_1938,Ships,30,94.4,86,2832.0,2827.58,2003,11,Friday,-4.42,-0.0
10196,2003-11-26,New Haven,CT,No asignado,97823,S700_1938,Ships,50,94.4,86,4720.0,4728.88,2003,11,Wednesday,8.88,0.0
10208,2004-01-02,Lyon,No asignado,EMEA,69004,S700_1938,Ships,40,80.55,86,3222.0,3222.74,2004,1,Friday,0.74,0.0
10221,2004-02-18,Bruxelles,No asignado,EMEA,B-1180,S700_1938,Ships,23,97.0,86,2231.0,2212.92,2004,2,Wednesday,-18.08,-0.01
10232,2004-03-20,Cowes,Isle of Wight,EMEA,PO31 7PJ,S700_1938,Ships,26,88.34,86,2296.84,2275.93,2004,3,Saturday,-20.91,-0.01
10248,2004-05-07,NYC,NY,No asignado,10022,S700_1938,Ships,40,100.0,86,4157.2,4453.72,2004,5,Friday,296.52,0.07
10273,2004-07-21,Bruxelles,No asignado,EMEA,B-1180,S700_1938,Ships,21,100.0,86,2146.2,2688.44,2004,7,Wednesday,542.24,0.25
10282,2004-08-20,San Rafael,CA,No asignado,97562,S700_1938,Ships,43,86.61,86,3724.23,3732.5,2004,8,Friday,8.27,0.0
10293,2004-09-09,Torino,No asignado,EMEA,10100,S700_1938,Ships,29,71.89,86,2084.81,2086.14,2004,9,Thursday,1.33,0.0
10306,2004-10-14,Manchester,Isle of Wight,EMEA,EC2 5NT,S700_1938,Ships,38,91.81,86,3488.78,3497.2,2004,10,Thursday,8.42,0.0
10314,2004-10-22,Aaarhus,No asignado,EMEA,8200,S700_1938,Ships,23,76.22,86,1753.06,1754.67,2004,10,Friday,1.61,0.0
10327,2004-11-10,Kobenhavn,No asignado,EMEA,1734,S700_1938,Ships,20,100.0,86,3469.2,2729.03,2004,11,Wednesday,-740.17,-0.21
10337,2004-11-21,NYC,NY,No asignado,10022,S700_1938,Ships,36,70.3,86,2530.8,2543.93,2004,11,Sunday,13.13,0.01
10350,2004-12-02,Madrid,No asignado,EMEA,28034,S700_1938,Ships,28,100.0,86,2924.32,2966.73,2004,12,Thursday,42.41,0.01
10372,2005-01-26,Minato-ku,Tokyo,Japan,106-0032,S700_1938,Ships,44,100.0,86,4496.8,4866.48,2005,1,Wednesday,369.68,0.08
10384,2005-02-23,San Francisco,CA,No asignado,00000,S700_1938,Ships,49,100.0,86,6397.44,5608.75,2005,2,Wednesday,-788.69,-0.12
10397,2005-03-28,Toulouse,No asignado,EMEA,31000,S700_1938,Ships,32,80.55,86,2577.6,2554.85,2005,3,Monday,-22.75,-0.01
10414,2005-05-06,Boston,MA,No asignado,51003,S700_1938,Ships,34,100.0,86,3533.62,3624.74,2005,5,Friday,91.12,0.03
10106,2003-02-17,Bergamo,No asignado,EMEA,24100,S700_2047,Ships,30,100.0,90,3177.3,3124.41,2003,2,Monday,-52.89,-0.02
10119,2003-04-28,Salzburg,No asignado,EMEA,5020,S700_2047,Ships,29,94.14,90,2730.06,2727.39,2003,4,Monday,-2.67,-0.0
10131,2003-06-16,Glendale,CT,No asignado,97561,S700_2047,Ships,22,85.99,90,1891.78,1907.8,2003,6,Monday,16.02,0.01
10143,2003-08-10,New Bedford,MA,No asignado,50553,S700_2047,Ships,26,100.0,90,2612.48,2780.75,2003,8,Sunday,168.27,0.06
10155,2003-10-06,Helsinki,No asignado,EMEA,21240,S700_2047,Ships,32,91.43,90,2925.76,2930.89,2003,10,Monday,5.13,0.0
10167,2003-10-23,Boras,No asignado,EMEA,S-844 67,S700_2047,Ships,29,100.0,90,2940.02,3042.28,2003,10,Thursday,102.26,0.03
10178,2003-11-08,Toulouse,No asignado,EMEA,31000,S700_2047,Ships,34,96.86,90,3293.24,3286.0,2003,11,Saturday,-7.24,-0.0
10186,2003-11-14,London,Isle of Wight,EMEA,WA1 1DP,S700_2047,Ships,24,99.57,90,2389.68,2356.72,2003,11,Friday,-32.96,-0.01
10197,2003-11-26,Barcelona,No asignado,EMEA,8022,S700_2047,Ships,24,90.52,90,2172.48,2160.31,2003,11,Wednesday,-12.17,-0.01
10209,2004-01-09,Los Angeles,CA,No asignado,00000,S700_2047,Ships,33,88.71,90,2927.43,2924.54,2004,1,Friday,-2.89,-0.0
10222,2004-02-19,San Diego,CA,No asignado,91217,S700_2047,Ships,26,100.0,90,2659.54,2779.01,2004,2,Thursday,119.47,0.04
10249,2004-05-08,Cambridge,MA,No asignado,51247,S700_2047,Ships,40,95.95,90,3838.0,3798.97,2004,5,Saturday,-39.03,-0.01
10262,2004-06-24,Madrid,No asignado,EMEA,28034,S700_2047,Ships,44,94.14,90,4142.16,4172.89,2004,6,Thursday,30.73,0.01
10274,2004-07-21,Brickhaven,MA,No asignado,58339,S700_2047,Ships,24,90.52,90,2172.48,2160.03,2004,7,Wednesday,-12.45,-0.01
10283,2004-08-20,Tsawassen,BC,No asignado,T2F 8M4,S700_2047,Ships,20,94.14,90,1882.8,1922.35,2004,8,Friday,39.55,0.02
10296,2004-09-15,Munich,No asignado,EMEA,80686,S700_2047,Ships,34,100.0,90,3477.86,3650.21,2004,9,Wednesday,172.35,0.05
10307,2004-10-14,Philadelphia,PA,No asignado,71270,S700_2047,Ships,34,97.76,90,3323.84,3314.67,2004,10,Thursday,-9.17,-0.0
10316,2004-11-01,Cowes,Isle of Wight,EMEA,PO31 7PJ,S700_2047,Ships,45,93.24,90,4195.8,4192.39,2004,11,Monday,-3.41,-0.0
10328,2004-11-12,Bergamo,No asignado,EMEA,24100,S700_2047,Ships,41,100.0,90,4156.58,4644.0,2004,11,Friday,487.42,0.12
10339,2004-11-23,Minato-ku,Tokyo,Japan,106-0032,S700_2047,Ships,55,71.25,90,3918.75,3850.75,2004,11,Tuesday,-68.0,-0.02
10352,2004-12-03,Brickhaven,MA,No asignado,58339,S700_2047,Ships,23,100.0,90,2352.67,2480.47,2004,12,Friday,127.8,0.05
10361,2004-12-17,Chatswood,NSW,APAC,2067,S700_2047,Ships,24,45.39,90,1089.36,1114.05,2004,12,Friday,24.69,0.02
10373,2005-01-31,Oulu,No asignado,EMEA,90110,S700_2047,Ships,32,84.41,90,2701.12,2692.1,2005,1,Monday,-9.02,-0.0
10386,2005-03-01,Madrid,No asignado,EMEA,28034,S700_2047,Ships,29,85.76,90,2487.04,2489.74,2005,3,Tuesday,2.7,0.0
10398,2005-03-30,Reims,No asignado,EMEA,51100,S700_2047,Ships,36,100.0,90,3910.32,4039.96,2005,3,Wednesday,129.64,0.03
10400,2005-04-01,San Jose,CA,No asignado,94217,S700_2047,Ships,46,87.8,90,4038.8,4043.19,2005,4,Friday,4.39,0.0
10415,2005-05-09,Glen Waverly,Victoria,APAC,3150,S700_2047,Ships,32,95.95,90,3070.4,3050.65,2005,5,Monday,-19.75,-0.01
10106,2003-02-17,Bergamo,No asignado,EMEA,24100,S700_2466,Planes,34,100.0,99,3763.46,3745.14,2003,2,Monday,-18.32,-0.0
10120,2003-04-29,Melbourne,Victoria,APAC,3004,S700_2466,Planes,24,100.0,99,2584.8,2618.57,2003,4,Tuesday,33.77,0.01
10131,2003-06-16,Glendale,CT,No asignado,97561,S700_2466,Planes,40,100.0,99,4427.6,4463.26,2003,6,Monday,35.66,0.01
10143,2003-08-10,New Bedford,MA,No asignado,50553,S700_2466,Planes,26,82.77,99,2152.02,2161.47,2003,8,Sunday,9.45,0.0
10155,2003-10-06,Helsinki,No asignado,EMEA,21240,S700_2466,Planes,20,100.0,99,2353.4,2328.81,2003,10,Monday,-24.59,-0.01
10168,2003-10-28,Burlingame,CA,No asignado,94217,S700_2466,Planes,31,100.0,99,3431.39,3340.16,2003,10,Tuesday,-91.23,-0.03
10178,2003-11-08,Toulouse,No asignado,EMEA,31000,S700_2466,Planes,22,87.75,99,1930.5,1947.97,2003,11,Saturday,17.47,0.01
10198,2003-11-27,Makati City,No asignado,Japan,1227 MM,S700_2466,Planes,42,100.0,99,4774.56,4671.94,2003,11,Thursday,-102.62,-0.02
10210,2004-01-12,Osaka,Osaka,Japan,530-0003,S700_2466,Planes,26,99.72,99,2592.72,2572.31,2004,1,Monday,-20.41,-0.01
10222,2004-02-19,San Diego,CA,No asignado,91217,S700_2466,Planes,37,87.75,99,3246.75,3256.79,2004,2,Thursday,10.04,0.0
10235,2004-04-02,Tsawassen,BC,No asignado,T2F 8M4,S700_2466,Planes,38,88.75,99,3372.5,3370.25,2004,4,Friday,-2.25,-0.0
10250,2004-05-11,San Jose,CA,No asignado,94217,S700_2466,Planes,35,100.0,99,3909.15,3968.03,2004,5,Tuesday,58.88,0.02
10262,2004-06-24,Madrid,No asignado,EMEA,28034,S700_2466,Planes,33,90.75,99,2994.75,3007.57,2004,6,Thursday,12.82,0.0
10275,2004-07-23,Nantes,No asignado,EMEA,44000,S700_2466,Planes,39,100.0,99,4472.52,4596.44,2004,7,Friday,123.92,0.03
10284,2004-08-21,Oslo,No asignado,EMEA,N 0106,S700_2466,Planes,45,100.0,99,4576.95,4770.87,2004,8,Saturday,193.92,0.04
10296,2004-09-15,Munich,No asignado,EMEA,80686,S700_2466,Planes,24,100.0,99,2441.04,2612.83,2004,9,Wednesday,171.79,0.07
10308,2004-10-15,White Plains,NY,No asignado,24067,S700_2466,Planes,35,88.75,99,3106.25,3099.35,2004,10,Friday,-6.9,-0.0
10316,2004-11-01,Cowes,Isle of Wight,EMEA,PO31 7PJ,S700_2466,Planes,23,100.0,99,2706.41,2542.06,2004,11,Monday,-164.35,-0.06
10328,2004-11-12,Bergamo,No asignado,EMEA,24100,S700_2466,Planes,37,100.0,99,4021.53,4271.94,2004,11,Friday,250.41,0.06
10340,2004-11-24,Barcelona,No asignado,EMEA,8022,S700_2466,Planes,55,87.75,99,4826.25,4898.38,2004,11,Wednesday,72.13,0.01
10352,2004-12-03,Brickhaven,MA,No asignado,58339,S700_2466,Planes,49,100.0,99,4935.28,5557.05,2004,12,Friday,621.77,0.13
10361,2004-12-17,Chatswood,NSW,APAC,2067,S700_2466,Planes,26,100.0,99,2754.7,2846.62,2004,12,Friday,91.92,0.03
10375,2005-02-03,Nantes,No asignado,EMEA,44000,S700_2466,Planes,33,100.0,99,3856.71,3738.07,2005,2,Thursday,-118.64,-0.03
10386,2005-03-01,Madrid,No asignado,EMEA,28034,S700_2466,Planes,37,83.84,99,3102.08,3088.69,2005,3,Tuesday,-13.39,-0.0
10398,2005-03-30,Reims,No asignado,EMEA,51100,S700_2466,Planes,22,86.76,99,1908.72,1919.58,2005,3,Wednesday,10.86,0.01
10401,2005-04-03,Newark,NJ,No asignado,94019,S700_2466,Planes,85,88.75,99,7543.75,6632.83,2005,4,Sunday,-910.92,-0.12
10416,2005-05-10,Reggio Emilia,No asignado,EMEA,42100,S700_2466,Planes,22,100.0,99,2457.18,2505.0,2005,5,Tuesday,47.82,0.02
10105,2003-02-11,Kobenhavn,No asignado,EMEA,1734,S700_2610,Ships,31,65.77,72,2038.87,2054.75,2003,2,Tuesday,15.88,0.01
10119,2003-04-28,Salzburg,No asignado,EMEA,5020,S700_2610,Ships,38,65.77,72,2499.26,2502.85,2003,4,Monday,3.59,0.0
10129,2003-06-12,London,Isle of Wight,EMEA,WX3 6FW,S700_2610,Ships,45,85.29,72,3838.05,3824.99,2003,6,Thursday,-13.06,-0.0
10143,2003-08-10,New Bedford,MA,No asignado,50553,S700_2610,Ships,31,85.29,72,2643.99,2652.13,2003,8,Sunday,8.14,0.0
10154,2003-10-02,Glendale,CA,No asignado,92561,S700_2610,Ships,36,64.33,72,2315.88,2312.59,2003,10,Thursday,-3.29,-0.0
10167,2003-10-23,Boras,No asignado,EMEA,S-844 67,S700_2610,Ships,46,70.11,72,3225.06,3208.21,2003,10,Thursday,-16.85,-0.01
10177,2003-11-07,Madrid,No asignado,EMEA,28023,S700_2610,Ships,32,76.62,72,2451.84,2453.53,2003,11,Friday,1.69,0.0
10185,2003-11-14,New Bedford,MA,No asignado,50553,S700_2610,Ships,39,57.82,72,2254.98,2256.88,2003,11,Friday,1.9,0.0
10197,2003-11-26,Barcelona,No asignado,EMEA,8022,S700_2610,Ships,50,78.79,72,3939.5,3984.29,2003,11,Wednesday,44.79,0.01
10208,2004-01-02,Lyon,No asignado,EMEA,69004,S700_2610,Ships,46,74.45,72,3424.7,3435.54,2004,1,Friday,10.84,0.0
10222,2004-02-19,San Diego,CA,No asignado,91217,S700_2610,Ships,36,80.95,72,2914.2,2901.1,2004,2,Thursday,-13.1,-0.0
10233,2004-03-29,Newark,NJ,No asignado,94019,S700_2610,Ships,29,82.4,72,2389.6,2369.46,2004,3,Monday,-20.14,-0.01
10248,2004-05-07,NYC,NY,No asignado,10022,S700_2610,Ships,32,75.89,72,2428.48,2413.69,2004,5,Friday,-14.79,-0.01
10261,2004-06-17,Montreal,Quebec,No asignado,H1J 1C3,S700_2610,Ships,44,68.67,72,3021.48,3006.04,2004,6,Thursday,-15.44,-0.01
10273,2004-07-21,Bruxelles,No asignado,EMEA,B-1180,S700_2610,Ships,42,62.16,72,2610.72,2620.1,2004,7,Wednesday,9.38,0.0
10283,2004-08-20,Tsawassen,BC,No asignado,T2F 8M4,S700_2610,Ships,47,65.77,72,3091.19,3114.39,2004,8,Friday,23.2,0.01
10295,2004-09-10,Boston,MA,No asignado,51003,S700_2610,Ships,44,58.55,72,2576.2,2573.27,2004,9,Friday,-2.93,-0.0
10306,2004-10-14,Manchester,Isle of Wight,EMEA,EC2 5NT,S700_2610,Ships,43,75.17,72,3232.31,3247.31,2004,10,Thursday,15.0,0.0
10316,2004-11-01,Cowes,Isle of Wight,EMEA,PO31 7PJ,S700_2610,Ships,48,74.45,72,3573.6,3586.37,2004,11,Monday,12.77,0.0
10327,2004-11-10,Kobenhavn,No asignado,EMEA,1734,S700_2610,Ships,21,96.31,72,2022.51,2020.03,2004,11,Wednesday,-2.48,-0.0
10339,2004-11-23,Minato-ku,Tokyo,Japan,106-0032,S700_2610,Ships,50,74.35,72,3717.5,3757.15,2004,11,Tuesday,39.65,0.01
10350,2004-12-02,Madrid,No asignado,EMEA,28034,S700_2610,Ships,29,75.35,72,2185.15,2191.41,2004,12,Thursday,6.26,0.0
10373,2005-01-31,Oulu,No asignado,EMEA,90110,S700_2610,Ships,41,70.33,72,2883.53,2893.41,2005,1,Monday,9.88,0.0
10386,2005-03-01,Madrid,No asignado,EMEA,28034,S700_2610,Ships,37,100.0,72,5017.57,5234.78,2005,3,Tuesday,217.21,0.04
10397,2005-03-28,Toulouse,No asignado,EMEA,31000,S700_2610,Ships,22,66.5,72,1463.0,1469.33,2005,3,Monday,6.33,0.0
10414,2005-05-06,Boston,MA,No asignado,51003,S700_2610,Ships,31,75.89,72,2352.59,2341.71,2005,5,Friday,-10.88,-0.0
10103,2003-01-29,Stavern,No asignado,EMEA,4110,S700_2824,Classic Cars,42,100.0,101,4460.82,4607.79,2003,1,Wednesday,146.97,0.03
10114,2003-04-01,Paris,No asignado,EMEA,75012,S700_2824,Classic Cars,42,100.0,101,4758.18,4626.98,2003,4,Tuesday,-131.2,-0.03
10126,2003-05-28,Madrid,No asignado,EMEA,28023,S700_2824,Classic Cars,45,100.0,101,4597.2,4858.44,2003,5,Wednesday,261.24,0.06
10140,2003-07-24,Burlingame,CA,No asignado,94217,S700_2824,Classic Cars,36,100.0,101,4114.8,4114.09,2003,7,Thursday,-0.71,-0.0
10150,2003-09-19,Singapore,No asignado,Japan,79903,S700_2824,Classic Cars,20,100.0,101,2104.0,2249.56,2003,9,Friday,145.56,0.07
10164,2003-10-21,Graz,No asignado,EMEA,8010,S700_2824,Classic Cars,39,81.93,101,3195.27,3196.28,2003,10,Tuesday,1.01,0.0
10175,2003-11-06,London,Isle of Wight,EMEA,WX3 6FW,S700_2824,Classic Cars,42,85.98,101,3611.16,3601.3,2003,11,Thursday,-9.86,-0.0
10183,2003-11-13,Philadelphia,PA,No asignado,71270,S700_2824,Classic Cars,23,86.99,101,2000.77,1985.32,2003,11,Thursday,-15.45,-0.01
10194,2003-11-25,Lyon,No asignado,EMEA,69004,S700_2824,Classic Cars,26,89.01,101,2314.26,2298.37,2003,11,Tuesday,-15.89,-0.01
10206,2003-12-05,Vancouver,BC,No asignado,V3F 2K1,S700_2824,Classic Cars,33,100.0,101,3871.89,3886.71,2003,12,Friday,14.82,0.0
10217,2004-02-04,Singapore,No asignado,APAC,69045,S700_2824,Classic Cars,31,88.0,101,2728.0,2726.62,2004,2,Wednesday,-1.38,-0.0
10229,2004-03-11,San Rafael,CA,No asignado,97562,S700_2824,Classic Cars,50,100.0,101,5614.0,5859.71,2004,3,Thursday,245.71,0.04
10245,2004-05-04,New Haven,CT,No asignado,97823,S700_2824,Classic Cars,44,100.0,101,4628.8,4916.2,2004,5,Tuesday,287.4,0.06
10258,2004-06-15,Minato-ku,Tokyo,Japan,106-0032,S700_2824,Classic Cars,45,80.92,101,3641.4,3665.51,2004,6,Tuesday,24.11,0.01
10270,2004-07-19,Chatswood,NSW,APAC,2067,S700_2824,Classic Cars,46,88.0,101,4048.0,4060.38,2004,7,Monday,12.38,0.0
10281,2004-08-19,Allentown,PA,No asignado,70267,S700_2824,Classic Cars,27,85.98,101,2321.46,2317.46,2004,8,Thursday,-4.0,-0.0
10291,2004-09-08,Boras,No asignado,EMEA,S-844 67,S700_2824,Classic Cars,28,100.0,101,3256.96,3158.93,2004,9,Wednesday,-98.03,-0.03
10304,2004-10-11,Versailles,No asignado,EMEA,78000,S700_2824,Classic Cars,40,100.0,101,4208.0,4400.69,2004,10,Monday,192.69,0.05
10313,2004-10-22,Vancouver,BC,No asignado,V3F 2K1,S700_2824,Classic Cars,30,99.13,101,2973.9,2919.3,2004,10,Friday,-54.6,-0.02
10324,2004-11-05,NYC,NY,No asignado,10022,S700_2824,Classic Cars,34,100.0,101,4248.3,3930.41,2004,11,Friday,-317.89,-0.07
10336,2004-11-20,Paris,No asignado,EMEA,75012,S700_2824,Classic Cars,46,100.0,101,9558.8,6567.01,2004,11,Saturday,-2991.79,-0.31
10348,2004-11-01,Madrid,No asignado,EMEA,28023,S700_2824,Classic Cars,32,82.83,101,2650.56,2641.34,2004,11,Monday,-9.22,-0.0
10358,2004-12-10,Madrid,No asignado,EMEA,28034,S700_2824,Classic Cars,27,100.0,101,3761.37,3177.55,2004,12,Friday,-583.82,-0.16
10371,2005-01-23,San Rafael,CA,No asignado,97562,S700_2824,Classic Cars,34,100.0,101,4301.34,3942.35,2005,1,Sunday,-358.99,-0.08
10382,2005-02-17,San Rafael,CA,No asignado,97562,S700_2824,Classic Cars,34,54.84,101,1864.56,1859.89,2005,2,Thursday,-4.67,-0.0
10411,2005-05-01,Montreal,Quebec,No asignado,H1J 1C3,S700_2824,Classic Cars,34,100.0,101,3576.8,3930.41,2005,5,Sunday,353.61,0.1
10424,2005-05-31,Madrid,No asignado,EMEA,28034,S700_2824,Classic Cars,46,80.92,101,3722.32,3708.38,2005,5,Tuesday,-13.94,-0.0
10106,2003-02-17,Bergamo,No asignado,EMEA,24100,S700_2834,Planes,32,100.0,118,3986.56,4082.26,2003,2,Monday,95.7,0.02
10120,2003-04-29,Melbourne,Victoria,APAC,3004,S700_2834,Planes,24,100.0,118,3417.12,3037.56,2003,4,Tuesday,-379.56,-0.11
10133,2003-06-27,Madrid,No asignado,EMEA,28034,S700_2834,Planes,27,99.67,118,2691.09,2667.36,2003,6,Friday,-23.73,-0.01
10145,2003-08-25,Pasadena,CA,No asignado,90003,S700_2834,Planes,20,100.0,118,2752.6,2500.44,2003,8,Monday,-252.16,-0.09
10168,2003-10-28,Burlingame,CA,No asignado,94217,S700_2834,Planes,36,100.0,118,4527.72,4554.99,2003,10,Tuesday,27.27,0.01
10188,2003-11-18,Bergen,No asignado,EMEA,N 5804,S700_2834,Planes,29,100.0,118,3957.05,3618.41,2003,11,Tuesday,-338.64,-0.09
10210,2004-01-12,Osaka,Osaka,Japan,530-0003,S700_2834,Planes,25,100.0,118,2818.0,3080.64,2004,1,Monday,262.64,0.09
10223,2004-02-20,Melbourne,Victoria,APAC,3004,S700_2834,Planes,29,100.0,118,3199.86,3577.16,2004,2,Friday,377.3,0.12
10235,2004-04-02,Tsawassen,BC,No asignado,T2F 8M4,S700_2834,Planes,25,96.11,118,2402.75,2428.28,2004,4,Friday,25.53,0.01
10250,2004-05-11,San Jose,CA,No asignado,94217,S700_2834,Planes,44,100.0,118,6055.72,5506.24,2004,5,Tuesday,-549.48,-0.09
